id, latitude, longitude, timestamp, executionTime
0, -22.950306, -43.176529, 2020-03-15T17:51:03.002Z, 1178
1, -22.950808, -43.18005, 2020-03-15T17:51:37.044Z, 2502
2, -22.945799, -43.182232, 2020-03-15T17:53:57.223Z, 2186
3, -22.945122, -43.182083, 2020-03-15T17:54:32.255Z, 1151
4, -22.944244, -43.181828, 2020-03-15T17:55:42.319Z, 1404
5, -22.942608, -43.181995, 2020-03-15T17:58:01.488Z, 3492
6, -22.942059, -43.182148, 2020-03-15T17:58:36.528Z, 2041
