id, latitude, longitude, timestamp, executionTime
0, -22.904591, -43.190575, 2020-03-15T17:56:22.393Z, 3044
1, -22.904097, -43.19051, 2020-03-15T17:57:32.478Z, 1371
2, -22.904057, -43.190544, 2020-03-15T17:58:07.503Z, 3213
3, -22.903963, -43.19051, 2020-03-15T17:59:16.601Z, 3128
4, -22.903841, -43.190544, 2020-03-15T17:59:52.637Z, 2118
