id, latitude, longitude, timestamp, executionTime
0, -22.919319, -43.221252, 2020-03-15T17:50:19.974Z, 750
1, -22.915941, -43.217216, 2020-03-15T17:53:01.148Z, 1545
2, -22.913399, -43.215916, 2020-03-15T17:53:44.184Z, 2125
3, -22.904938, -43.189995, 2020-03-15T18:00:29.661Z, 1353
4, -22.904242, -43.187874, 2020-03-15T18:00:49.687Z, 1999
5, -22.903198, -43.184681, 2020-03-15T18:01:29.696Z, 2787
