id, latitude, longitude, timestamp, executionTime
0, -22.8846, -43.2266, 2020-03-15T17:51:52.077Z, 3236
1, -22.8858, -43.2295, 2020-03-15T17:52:52.141Z, 1440
2, -22.887, -43.2316, 2020-03-15T17:53:52.210Z, 1808
3, -22.8869, -43.2328, 2020-03-15T17:55:05.292Z, 2947
4, -22.8862, -43.2339, 2020-03-15T17:57:24.467Z, 1291
5, -22.8857, -43.2344, 2020-03-15T18:03:16.819Z, 2163
6, -22.8857, -43.2344, 2020-03-15T18:04:16.894Z, 2878
7, -22.8857, -43.2344, 2020-03-15T18:05:16.991Z, 3396
