id, latitude, longitude, timestamp, executionTime
0, -22.904591, -43.190575, 2020-03-14T17:20:51.746Z, 2089
1, -22.904097, -43.19051, 2020-03-14T17:22:01.759Z, 1151
2, -22.904057, -43.190544, 2020-03-14T17:22:36.764Z, 2402
3, -22.903963, -43.19051, 2020-03-14T17:23:45.788Z, 3804
4, -22.903841, -43.190544, 2020-03-14T17:24:21.796Z, 2001
